0,0,0,0,0,0
1,0,0,0,1,0
3,0,0,0,3,0
3,0,0,0,3,0
3,0,0,0,3,0
3,0,0,0,3,0
3,0,0,0,3,0
3,0,0,0,3,0
3,0,0,0,3,0
3,0,0,0,3,0
4,0,0,0,4,0
5,0,0,0,5,0
6,0,0,0,6,0
7,0,0,0,7,0
7,0,0,0,7,0
8,0,1,0,7,0
8,0,1,0,7,0
9,0,1,0,8,0
9,0,1,0,8,0
9,0,1,0,8,0
9,0,1,0,8,0
10,1,1,0,8,0
11,1,1,0,9,0
11,1,1,0,9,0
11,1,1,0,9,0
11,1,1,0,9,0
13,2,2,0,9,0
15,2,4,0,9,0
17,2,6,0,9,0
21,2,8,2,9,0
26,3,10,4,9,0
29,4,11,5,9,0
31,5,12,5,9,0
33,6,13,5,9,0
35,7,14,5,9,0
37,8,15,5,9,0
39,8,16,5,10,0
40,8,16,5,11,0
40,8,16,5,11,0
40,8,16,5,11,0
40,8,16,5,11,0
40,8,16,5,11,0
42,9,17,5,11,0
43,10,17,5,11,0
44,10,17,5,12,0
45,10,17,5,13,0
45,10,17,5,13,0
45,10,17,5,13,0
45,10,17,5,13,0
45,10,17,5,13,0
47,10,18,5,14,0
48,10,19,5,14,0
48,10,19,5,14,0
48,10,19,5,14,0
48,10,19,5,14,0
48,10,19,5,14,0
48,10,19,5,14,0
48,10,19,5,14,0
49,10,19,5,15,0
50,10,19,5,16,0
51,10,19,5,17,0
52,10,19,5,18,0
53,10,19,5,19,0
54,10,19,5,20,0
55,10,19,5,21,0
55,10,19,5,21,0
55,10,19,5,21,0
55,10,19,5,21,0
55,10,19,5,21,0
55,10,19,5,21,0
55,10,19,5,21,0
56,10,19,5,22,0
57,10,19,5,23,0
58,10,19,5,24,0
59,10,19,5,25,0
60,10,19,5,26,0
61,10,19,5,27,0
61,10,19,5,27,0
62,10,19,5,28,0
63,10,19,5,29,0
64,10,19,5,30,0
65,10,19,5,31,0
65,10,19,5,31,0
66,10,19,5,32,0
67,10,19,5,33,0
68,10,19,5,34,0
69,10,19,5,35,0
70,10,19,5,36,0
71,10,19,5,37,0
71,10,19,5,37,0
72,10,19,5,38,0
73,10,19,5,39,0
73,10,19,5,39,0
73,10,19,5,39,0
73,10,19,5,39,0
73,10,19,5,39,0
73,10,19,5,39,0
73,10,19,5,39,0
73,10,19,5,39,0
73,10,19,5,39,0
73,10,19,5,39,0
74,10,19,5,40,0
74,10,19,5,40,0
74,10,19,5,40,0
76,10,19,5,42,0
78,10,19,5,44,0
80,10,19,5,46,0
81,10,19,5,47,0
81,10,19,5,47,0
81,10,19,5,47,0
81,10,19,5,47,0
81,10,19,5,47,0
81,10,19,5,47,0
81,10,19,5,47,0
82,10,19,5,48,0
83,10,19,5,49,0
83,10,19,5,49,0
83,10,19,5,49,0
83,10,19,5,49,0
83,10,19,5,49,0
86,10,19,6,51,0
88,10,19,7,52,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
89,10,19,7,53,0
90,10,19,8,53,0
90,10,19,8,53,0
90,10,19,8,53,0
90,10,19,8,53,0
90,10,19,8,53,0
90,10,19,8,53,0
90,10,19,8,53,0
91,10,19,8,54,0
91,10,19,8,54,0
